outcome,pred_fog,G1,G2,G3,G4,G5
correct-reject,4.271592e-06,-0.009631170545221158,-0.009675888148712487,-0.009729765023468982,-0.009674856828321934,-0.009677558082414358
correct-reject,9.3866953e-07,-0.009673243739744163,-0.009680971141105464,-0.009689873171090537,-0.00967208964942804,-0.00967639192677071
correct-reject,1.4457618e-06,-0.009660106000836992,-0.009661007328616897,-0.00975304415842142,-0.009661293126690269,-0.009656608013573336
correct-reject,4.960284e-07,-0.009680176232228539,-0.009681057079547417,-0.009681179880337037,-0.009681053639891923,-0.009669545796133994
correct-reject,6.4334395e-06,-0.00968904741977126,-0.009691082563009983,-0.009690804146872652,-0.009626284334139885,-0.009689860164345138
correct-reject,1.0499514e-06,-0.009657831802713858,-0.009689961608717573,-0.009679865989076726,-0.009680598912937809,-0.009684200314692947
correct-reject,9.581489e-10,-0.009677976620807376,-0.009678707026996502,-0.009678548992644309,-0.009678638926584358,-0.00967963610310637
correct-reject,8.363793e-09,-0.009680175603083416,-0.009680155060791746,-0.00968014570880162,-0.00967446297226572,-0.009678560923196418
correct-reject,2.3564894e-07,-0.0096786691657453,-0.009678690965080946,-0.009678953628403987,-0.009678448396824508,-0.009678510472084179
correct-reject,1.016482e-08,-0.009679046811530014,-0.009678739477968,-0.009679004379636622,-0.009677916139473256,-0.009678791619531026
correct-reject,2.1578386e-09,-0.009679145052071228,-0.009678398050638954,-0.009678883252850053,-0.009678536308950695,-0.009678543803627985
correct-reject,3.4735362e-10,-0.009678973155283132,-0.009679131377231065,-0.009679051502548644,-0.009678969279193686,-0.00967738296688238
correct-reject,1.9154143e-09,-0.00967831172758454,-0.009678829654111352,-0.009678796560681801,-0.00967902996657029,-0.00967853879919093
correct-reject,1.2407986e-08,-0.009677403477725038,-0.009678860451821019,-0.009679392617974642,-0.00967856489797159,-0.009679274782646624
correct-reject,1.2309454e-08,-0.010319006866353102,-0.010321034307251408,-0.007098173555154317,-0.010320643194733602,-0.010334638404646488
correct-reject,2.967225e-08,-0.009680563764342875,-0.009677473225686734,-0.009677433398982185,-0.009680420529419214,-0.009677588009707902
correct-reject,5.1367914e-07,-0.00968264567019279,-0.009680817507252927,-0.009672643492991422,-0.00967444246105471,-0.009682445496647077
correct-reject,1.6493434e-08,-0.009678827825185355,-0.009680066537688119,-0.00967853477956986,-0.009675973160308247,-0.009680089825387329
correct-reject,1.1333316e-06,-0.009689358712380674,-0.009700120167885023,-0.009695805022371813,-0.009649254706743129,-0.009657840018758275
correct-reject,4.1270718e-07,-0.009681514197449169,-0.009678447860543905,-0.00968177658440822,-0.009678423417009734,-0.009672933568727879
correct-reject,1.3361681e-06,-0.009660616959784664,-0.009683033923146378,-0.009682767616779293,-0.009682850288789346,-0.00968289983963923
correct-reject,3.7067792e-07,-0.009676493164446173,-0.009679908309244041,-0.009676724862925314,-0.009679979809858713,-0.009680031481664667
correct-reject,1.6349925e-06,-0.009678435596998023,-0.009680521052943246,-0.00967687298766084,-0.009675785810988395,-0.009680263179548405
correct-reject,5.647905e-07,-0.009835855209115398,-0.009835685922061497,-0.009834997118905753,-0.009446604677240261,-0.009439800700816004
correct-reject,2.4004177e-07,-0.009680683737390172,-0.009679128767037339,-0.009678038938682815,-0.00967742917400121,-0.009677988011027377
correct-reject,3.8243576e-07,-0.009677535275452702,-0.00969563471377145,-0.009678163668320222,-0.009667027099458868,-0.009674765871135672
correct-reject,3.391477e-05,-0.00962982777647374,-0.009629033862934316,-0.009854070841968057,-0.009645062465567273,-0.009601613681195525
correct-reject,0.0003766291,-0.00958820396472029,-0.009612392018545399,-0.009594383230608737,-0.009612492669227025,-0.009609407745037471
correct-reject,3.1854215e-05,-0.009670404898521594,-0.009673278719796343,-0.009670435682592992,-0.009672863124901468,-0.009674626202326514
correct-reject,3.6906018e-05,-0.009672464086707416,-0.00966950246208435,-0.009673651621017635,-0.009668585222495406,-0.009672405235834108
correct-reject,8.34993e-05,-0.009660082379080342,-0.009670104307546386,-0.009664809954497373,-0.009648160641653697,-0.00966685134536112
correct-reject,2.7052294e-05,-0.00966835753202503,-0.0096824108228685,-0.009670566109495094,-0.009683409239503105,-0.00966166492424718
correct-reject,1.238194e-05,-0.009673660842998538,-0.00967558989019965,-0.009680730721019888,-0.009675903281398782,-0.009675223892522051
correct-reject,3.5072537e-06,-0.009678205324973384,-0.009676861494181257,-0.009678520752935236,-0.009677324184365572,-0.009679086871683468
correct-reject,7.190156e-06,-0.009678029245590174,-0.009674267502341304,-0.009681445644231368,-0.009675191256998474,-0.009677384978977596
correct-reject,1.2008594e-05,-0.009705431449076877,-0.009701324256337953,-0.009707153883944511,-0.009639712447838723,-0.009627886590940844
correct-reject,4.419569e-06,-0.009683176560893313,-0.009676918116871115,-0.009683386095986752,-0.009662936671862698,-0.009682671182525039
correct-reject,2.2318176e-07,-0.009654065280031954,-0.009683583915625023,-0.009688607742030564,-0.009683321253844742,-0.009683707436606638
correct-reject,7.610764e-08,-0.009679782727981931,-0.009674819208446485,-0.009681372286201204,-0.009679967400730648,-0.009677490904778652
correct-reject,8.801058e-06,-0.009680237160631594,-0.009691136421062766,-0.00966498138162077,-0.009743913084222436,-0.00960444058060135
correct-reject,5.953317e-07,-0.009679339728556429,-0.009677303103734138,-0.009681379779523146,-0.00967581222933952,-0.009679078786985682
correct-reject,2.1977434e-05,-0.009695828486127251,-0.009670624927944772,-0.009676798386485625,-0.009667405645932369,-0.009660851181648897
correct-reject,0.00028768228,-0.009601107272495527,-0.009631550971319446,-0.00960608079499604,-0.009636561766044011,-0.009630525823283888
correct-reject,9.252051e-05,-0.009659801625879939,-0.00966017517842011,-0.009657108181173199,-0.009662824618105996,-0.009661099024559675
correct-reject,3.2834017e-05,-0.00996892199985482,-0.00958994822160068,-0.009594352099351883,-0.009613388733208097,-0.009594097574123436
correct-reject,0.00022940124,-0.009571623690514581,-0.010058086303590324,-0.009563082146503215,-0.009574024060199918,-0.009397291427330876
correct-reject,1.7098604e-05,-0.009681575962733984,-0.009676387276534953,-0.00965628472316437,-0.009686377644788125,-0.009675783020917489
correct-reject,7.0663336e-06,-0.009670808357409655,-0.009679536785113246,-0.009683155327945888,-0.009679716432960879,-0.009673221724709236
correct-reject,1.0406054e-07,-0.009676703979391311,-0.00968013007599136,-0.009676153054666065,-0.009680208022148468,-0.009680209495941703
correct-reject,7.416254e-07,-0.00967898287347961,-0.009687790655760295,-0.009670079090828178,-0.009680259856352647,-0.009675654151718182
correct-reject,0.00063124223,-0.00972541919226304,-0.010095668876715622,-0.009848186549883084,-0.009714871606876835,-0.00837812040240033
correct-reject,0.000115101284,-0.009574518348718421,-0.009689620091955278,-0.009637145192427027,-0.00973310360910969,-0.009644020385928497
correct-reject,4.2816637e-07,-0.009569434115323468,-0.00969988478085047,-0.009718844867304028,-0.009716710030069367,-0.009688206834591576
correct-reject,5.030425e-09,-0.009671130717726155,-0.0096864877929605,-0.009678892124369053,-0.009678489672328447,-0.009678503290754753
correct-reject,1.21305275e-11,-0.009675708893750546,-0.009681436495522286,-0.00968164681422424,-0.009678012824224055,-0.009676703588317787
correct-reject,3.348348e-12,-0.009678749239051852,-0.009681117213541712,-0.009678704525767749,-0.009677576254145582,-0.009677361392282018
correct-reject,9.870042e-13,-0.009678696117346758,-0.009678716064316311,-0.009678711082726039,-0.009678705855262601,-0.009678679507500202
correct-reject,2.127618e-11,-0.009676924735524131,-0.009679354693330547,-0.009679482022817551,-0.009679331724711426,-0.009678415430455264
correct-reject,6.850775e-12,-0.009809373289440494,-0.009809955427591763,-0.009815296186907664,-0.009479007971582982,-0.009479875745766017
correct-reject,2.331106e-10,-0.009675349322078551,-0.009674780519360878,-0.009676612837446214,-0.009673464753623262,-0.009693300962630004
correct-reject,1.02359975e-10,-0.009492920121589032,-0.009492894651334594,-0.010421750789345458,-0.009492958872067343,-0.009492984091802499
correct-reject,3.7886725e-08,-0.009679585874095497,-0.009679874636874685,-0.009678158115600173,-0.009680111622833786,-0.009675740478734781
correct-reject,0.00055894407,-0.009397960045691451,-0.009395308595596008,-0.010162872442755674,-0.00951805692543434,-0.009360366618661447
correct-reject,0.0003413572,-0.011751295658332382,-0.01182247716904688,-0.012083960115620464,-0.011720153588022805,-0.0006742650971163875
correct-reject,4.611908e-05,-0.00963732507560215,-0.009710680560224881,-0.00967031518079014,-0.009662929543314994,-0.009666158268206756
correct-reject,5.7114292e-05,-0.00964931228001023,-0.009657571791646068,-0.009717941861540578,-0.009651095435212781,-0.009660487259729253
correct-reject,4.537105e-06,-0.009348650740818016,-0.009774663694822758,-0.009459949040056112,-0.009905777275161926,-0.009899927877280109
correct-reject,0.00026473036,-0.009656463739610223,-0.009658382262673005,-0.009709769627782059,-0.009560344376909911,-0.009543818621163722
correct-reject,7.3463434e-06,-0.009664462841025687,-0.009665339824431626,-0.009666906574738066,-0.00966480657182173,-0.009724642816121802
correct-reject,1.0049147e-06,-0.009676861799464745,-0.009674296799856211,-0.009685419462949969,-0.00967756225217975,-0.009678368313688242
correct-reject,0.0014328511,-0.009801281371662193,-0.009818735380596022,-0.008894595618204352,-0.00913316018950467,-0.009312885068171677
correct-reject,0.00017784006,-0.00904333947261265,-0.009855078047440482,-0.009656148021300982,-0.009840802208821317,-0.009820300877963484
correct-reject,4.008611e-07,-0.009682220076067935,-0.009668568711398269,-0.00971029919002162,-0.00967269338900037,-0.009659326261650718
correct-reject,7.975464e-08,-0.009680854167698115,-0.009680789013321792,-0.00967749711476564,-0.009680619517493992,-0.009673669014859373
correct-reject,5.630964e-12,-0.009678331148202128,-0.009675105324222761,-0.009686707491327991,-0.009677974336976666,-0.009675390321779363
correct-reject,2.8758723e-12,-0.009688571520692956,-0.009685682067663185,-0.009690385838812097,-0.009658593540642335,-0.009670275657448345
correct-reject,1.6992171e-13,-0.009659873086457115,-0.009682978340718023,-0.009685115489676602,-0.00968273473170071,-0.00968280697941646
correct-reject,9.7832166e-11,-0.009678390028017915,-0.009675853028049826,-0.009687552535245517,-0.009677090668633264,-0.009674622270392392
correct-reject,8.41655e-10,-0.009680176919587223,-0.009676643420879576,-0.009682551045594864,-0.009678813942226284,-0.009675322457850962
correct-reject,2.6800852e-05,-0.00954191826524238,-0.010861982784098253,-0.010377382749086736,-0.009518957303517171,-0.008066467526194374
correct-reject,4.5203083e-06,-0.009513169308307166,-0.01006254041093584,-0.009587165846034144,-0.009552982438758703,-0.009673130624103063
correct-reject,0.00014759522,-0.009758013223214915,-0.009674490418310077,-0.009704746193482565,-0.009652019919108811,-0.009456643874022539
correct-reject,6.422675e-05,-0.009377013057834359,-0.009568373317763274,-0.00939130750247586,-0.01047079140421107,-0.009521823345854361
correct-reject,0.03593265,0.00021515065527703305,0.000456754927000951,-0.014573378525799468,0.0008912457583392834,0.000549368557043281
correct-reject,0.0003934426,-0.008471986790853613,-0.011137533799828169,-0.008730426649665857,-0.00849089316682419,-0.011169225220967086
correct-reject,0.0010284946,-0.00899882492865956,-0.009402478499988879,-0.009108319042508063,-0.009305712843382507,-0.010549678313599908
correct-reject,0.0002466558,-0.009089110405066846,-0.00973029012002093,-0.010021920690448249,-0.009617238584960292,-0.009688292827642598
correct-reject,0.72499835,0.15170436213052055,0.15378807851081222,0.06329012805298152,0.1533743396111097,0.15444793306643723
correct-reject,0.006573758,-0.0057853724938552115,-0.005320230577354127,-0.005340341876628144,-0.005777347343386226,-0.019596458336915215
correct-reject,0.013787841,-0.006937044160368832,-0.006810279943338102,-0.00684424199825415,-0.007051602245326449,-0.006962499280851383
correct-reject,5.5560995e-05,-0.009256267199759888,-0.009231953153884549,-0.010441872274851213,-0.009124882247809048,-0.010282933751834217
correct-reject,1.41416185e-05,-0.009421960982735716,-0.011960107045595216,-0.009691822927772884,-0.0105285475710238,-0.0067769701010113
correct-reject,2.5089262e-08,-0.00967340657078651,-0.009674305005568344,-0.009675788925777595,-0.009690907995199949,-0.009679075030806512
correct-reject,4.6248957e-08,-0.009674765350200606,-0.00963946131676928,-0.00969657939530622,-0.00969428704465028,-0.009688369321212526
correct-reject,2.3272304e-07,-0.009692311274719832,-0.009670481878434802,-0.009672430189144057,-0.00968768697073973,-0.009670365315100482
correct-reject,1.3703051e-06,-0.00967624789455835,-0.009671440371669109,-0.009650905893470499,-0.009731425763562283,-0.009662118704878675
correct-reject,1.1515591e-08,-0.009719328976289458,-0.009668439645314065,-0.009668693288614092,-0.009668500916916222,-0.00966853430100508
correct-reject,3.3526366e-08,-0.009671997537417841,-0.009680817590651156,-0.009681066467342967,-0.00967971118105682,-0.00967988235167012
correct-reject,9.59537e-05,-0.009658085896277082,-0.009659623644301825,-0.009659063080345533,-0.009660767895921544,-0.009659968111292926
correct-reject,0.00013837767,-0.009651367381193302,-0.00965236053999621,-0.009651491726223652,-0.009651160996018269,-0.009648749984707486
correct-reject,2.8639342e-06,-0.009678269611184578,-0.009678798423229523,-0.00967850084992935,-0.009676579960561428,-0.00967849978323403
correct-reject,2.7172968e-07,-0.00967470702145306,-0.009679928061551924,-0.009680179353373309,-0.009678839790617361,-0.009679582401143264
correct-reject,1.4321624e-06,-0.009680672496623159,-0.009680611651521419,-0.009673404708738889,-0.00967731088732359,-0.00968007888393186
correct-reject,4.8216636e-05,-0.009726120084227333,-0.009743201778079922,-0.00974456141199632,-0.00956702748263373,-0.009564397871201606
correct-reject,2.74845e-09,-0.009686601545284829,-0.009686773837672398,-0.009687196048537553,-0.009686610392188431,-0.009646324054455709
correct-reject,1.8195897e-09,-0.009726073247685926,-0.00972799808564894,-0.009737617790009834,-0.009724413227235362,-0.009477404457558848
correct-reject,9.432929e-07,-0.009975154061270615,-0.010234322296487389,-0.01024151786824668,-0.009234832358355446,-0.008706739043778779
correct-reject,6.5407593e-12,-0.007643047746091313,-0.010263664764454323,-0.010264627007688803,-0.010259576060308348,-0.009962593043056125
correct-reject,1.1689558e-11,-0.009678873312628246,-0.009678711239904858,-0.00967840685555343,-0.009678968999647784,-0.009678548208704594
correct-reject,1.0599315e-06,-0.009680100287828465,-0.009678625398570364,-0.009678468765553215,-0.009678622681393806,-0.009676631494793062
correct-reject,1.9684787e-05,-0.009719510041728448,-0.009710226438247692,-0.009708652268193969,-0.009667248817557213,-0.009568171062411588
correct-reject,0.0002006019,-0.00965953874731853,-0.00965610987554192,-0.009639925075473283,-0.009662829155922833,-0.009574503773882352
